start_time,end_time,1.0-8.0A_peak_time,1.0-8.0A_peak_val,4-10keV_peak_time,4-10keV_peak_val,10-15keV_peak_time,10-15keV_peak_val,15-25keV_peak_time,15-25keV_peak_val,25-50keV_peak_time,25-50keV_peak_val,50-84keV_peak_time,50-84keV_peak_val,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV
2024-03-27 20:00:00.000,2024-03-27 20:07:00.000,2024-03-27 20:03:05,5.800977e-06,2024-03-27 20:02:24.144000,278527,2024-03-27 20:02:20.144000,38911,2024-03-27 20:02:20.144000,7423,2024-03-27 20:02:08.144000,1983,2024-03-27 19:52:00.143000,0,271.0,37.0,49.0,671.0,335.0
2024-03-29 01:48:00.000,2024-03-29 02:17:00.000,2024-03-29 02:06:33,9.516723e-06,2024-03-29 02:04:38.404000,237567,2024-03-29 01:59:34.403000,19455,2024-03-29 01:59:30.403000,1343,2024-03-29 01:32:06.400000,735,2024-03-29 01:31:34.400000,367,271.0,37.0,49.0,671.0,335.0
2024-03-29 07:25:00.000,2024-03-29 07:37:00.000,2024-03-29 07:31:22,3.5049995e-06,2024-03-29 07:31:03.550000,9727,2024-03-29 07:30:59.550000,863,2024-03-29 07:30:59.550000,123,2024-03-29 07:18:47.548000,0,2024-03-29 07:18:47.548000,0,271.0,37.0,49.0,671.0,335.0
2024-03-29 09:59:00.000,2024-03-29 10:09:00.000,2024-03-29 10:07:27,5.4848097e-06,2024-03-29 10:05:03.963000,34815,2024-03-29 10:04:51.963000,3455,2024-03-29 10:04:51.963000,463,2024-03-29 09:53:27.962000,0,2024-03-29 09:53:27.962000,0,271.0,37.0,49.0,671.0,335.0
2024-03-29 16:31:00.000,2024-03-29 16:40:00.000,2024-03-29 16:36:12,9.726711e-06,2024-03-29 16:23:37.239000,59391,2024-03-29 16:23:25.239000,3711,2024-03-29 16:23:33.239000,215,2024-03-29 16:20:09.239000,0,2024-03-29 16:20:09.239000,0,271.0,37.0,49.0,671.0,335.0
2024-03-30 02:02:00.000,2024-03-30 02:20:00.000,2024-03-30 02:13:05,8.569935e-06,2024-03-30 02:19:59.023000,6399,2024-03-30 02:00:55.021000,735,2024-03-30 02:19:35.023000,247,2024-03-30 02:00:11.021000,0,2024-03-30 02:00:11.021000,0,271.0,37.0,49.0,671.0,335.0
2024-04-10 05:56:00.000,2024-04-10 06:19:00.000,2024-04-10 06:03:28,1.3042808e-06,2024-04-10 05:51:38.230000,12799,2024-04-10 05:51:34.230000,991,2024-04-10 05:51:34.230000,123,2024-04-10 05:36:06.229000,0,2024-04-10 05:36:06.229000,0,271.0,37.0,49.0,671.0,335.0
2024-04-12 15:48:00.000,2024-04-12 15:57:00.000,2024-04-12 15:52:49,4.1337335e-06,2024-04-12 15:35:53.749000,0,2024-04-12 15:40:09.750000,57,2024-04-12 15:37:01.749000,67,2024-04-12 15:35:53.749000,0,2024-04-12 15:35:53.749000,0,271.0,37.0,49.0,671.0,335.0
2024-04-19 01:05:00.000,2024-04-19 01:20:00.000,2024-04-19 01:11:21,3.1127242e-06,2024-04-19 01:15:57.522000,543,2024-04-19 01:15:37.522000,107,2024-04-19 01:15:49.522000,75,2024-04-19 01:06:53.521000,0,2024-04-19 01:06:53.521000,0,271.0,37.0,49.0,671.0,335.0
2024-04-22 03:05:00.000,2024-04-22 03:20:00.000,2024-04-22 03:16:47,5.028573e-06,2024-04-22 02:48:57.372000,303,2024-04-22 02:49:09.372000,75,2024-04-22 02:54:53.373000,75,2024-04-22 02:34:33.370000,0,2024-04-22 02:34:33.370000,0,271.0,37.0,49.0,671.0,335.0
2024-04-22 14:46:00.000,2024-04-22 15:08:00.000,2024-04-22 14:55:22,1.1516566e-05,2024-04-22 14:56:02.231000,9727,2024-04-22 14:55:14.231000,671,2024-04-22 14:55:26.231000,99,2024-04-22 14:49:10.231000,0,2024-04-22 14:49:10.231000,0,271.0,37.0,49.0,671.0,335.0
2024-04-22 22:29:00.000,2024-04-22 22:40:00.000,2024-04-22 22:38:23,6.3001153e-06,2024-04-22 22:39:48.156000,5887,2024-04-22 22:39:44.156000,303,2024-04-22 22:33:24.155000,67,2024-04-22 22:33:08.155000,0,2024-04-22 22:33:08.155000,0,271.0,37.0,49.0,671.0,335.0
2024-04-23 12:37:00.000,2024-04-23 12:52:00.000,2024-04-23 12:45:30,5.078914e-06,2024-04-23 12:05:04.068000,991,2024-04-23 12:13:12.069000,91,2024-04-23 12:06:12.069000,67,2024-04-23 12:05:04.068000,0,2024-04-23 12:05:04.068000,0,271.0,37.0,49.0,671.0,335.0
2024-04-24 09:29:00.000,2024-04-24 10:00:00.000,2024-04-24 09:43:38,5.0826993e-06,2024-04-24 09:28:50.523000,1727,2024-04-24 09:29:18.523000,183,2024-04-24 09:29:22.523000,91,2024-04-24 09:20:58.522000,0,2024-04-24 09:20:58.522000,0,271.0,37.0,49.0,671.0,335.0
2024-04-24 22:12:00.000,2024-04-24 22:27:00.000,2024-04-24 22:20:48,7.583108e-06,2024-04-24 22:20:31.065000,2431,2024-04-24 22:20:19.065000,231,2024-04-24 22:20:23.065000,75,2024-04-24 22:14:15.065000,0,2024-04-24 22:14:15.065000,0,271.0,37.0,49.0,671.0,335.0
2024-04-24 22:27:00.000,2024-04-24 22:54:00.000,2024-04-24 22:50:43,1.1537146e-05,2024-04-24 22:40:03,86015,2024-04-24 22:37:11,7423,2024-04-24 22:36:55,543,2024-04-24 22:14:14.997000,0,2024-04-24 22:14:14.997000,0,271.0,37.0,49.0,671.0,335.0
2024-04-25 16:26:00.000,2024-04-25 16:39:00.000,2024-04-25 16:32:12,3.3260728e-06,2024-04-25 16:32:02.085000,6399,2024-04-25 16:31:46.085000,543,2024-04-25 16:37:50.086000,135,2024-04-25 16:16:50.083000,0,2024-04-25 16:16:50.083000,0,271.0,37.0,49.0,671.0,335.0
2024-04-26 07:41:00.000,2024-04-26 07:58:00.000,2024-04-26 07:47:52,4.006098e-06,2024-04-26 07:44:46.123000,7423,2024-04-26 07:45:46.124000,671,2024-04-26 07:45:30.123000,199,2024-04-26 07:44:46.123000,0,2024-04-26 07:44:46.123000,0,271.0,37.0,49.0,671.0,335.0
2024-04-28 21:26:00.000,2024-04-28 21:35:00.000,2024-04-28 21:31:04,2.6689336e-06,2024-04-28 21:02:18.219000,735,2024-04-28 21:02:06.219000,115,2024-04-28 21:02:02.219000,75,2024-04-28 20:57:50.218000,0,2024-04-28 20:57:50.218000,0,271.0,37.0,49.0,671.0,335.0
2024-04-29 00:33:00.000,2024-04-29 00:54:00.000,2024-04-29 00:48:22,2.5533338e-05,2024-04-29 00:43:25.450000,2687,2024-04-29 00:42:17.450000,247,2024-04-29 00:26:41.448000,99,2024-04-29 00:11:09.446000,0,2024-04-29 00:11:09.446000,0,271.0,37.0,49.0,671.0,335.0
2024-04-30 12:36:00.000,2024-04-30 13:21:00.000,2024-04-30 12:55:32,1.8729122e-06,2024-04-30 12:44:56.583000,2175,2024-04-30 12:44:12.583000,215,2024-04-30 12:44:24.583000,75,2024-04-30 12:16:20.580000,0,2024-04-30 12:16:20.580000,0,271.0,37.0,49.0,671.0,335.0
2024-05-05 09:23:00.000,2024-05-05 09:53:00.000,2024-05-05 09:37:37,2.3702523e-05,2024-05-05 08:57:17.051000,19455,2024-05-05 08:57:09.051000,1599,2024-05-05 08:57:09.051000,303,2024-05-05 08:54:33.051000,0,2024-05-05 08:54:33.051000,0,215.0,37.0,49.0,671.0,303.0
2024-05-07 05:58:00.000,2024-05-07 06:27:00.000,2024-05-07 06:16:15,5.2014075e-05,2024-05-07 06:18:07.258000,15871,2024-05-07 06:09:47.257000,1087,2024-05-07 06:02:11.256000,399,2024-05-07 05:22:23.252000,0,2024-05-07 05:22:23.252000,0,215.0,37.0,49.0,671.0,303.0
2024-05-08 09:43:00.000,2024-05-08 09:56:00.000,2024-05-08 09:48:01,2.1512085e-05,2024-05-08 09:47:13.101000,23551,2024-05-08 09:46:17.101000,2687,2024-05-08 09:45:37.101000,367,2024-05-08 09:43:37.101000,0,2024-05-08 09:43:37.101000,0,231.0,37.0,49.0,671.0,303.0
2024-05-08 22:05:00.000,2024-05-08 23:12:00.000,2024-05-08 22:27:54,9.8935554e-05,2024-05-08 23:11:54.446000,63487,2024-05-08 23:11:46.446000,6399,2024-05-08 23:06:38.446000,1599,2024-05-08 21:58:14.438000,0,2024-05-08 21:58:14.438000,0,231.0,37.0,49.0,671.0,335.0
2024-05-09 03:07:00.000,2024-05-09 03:23:00.000,2024-05-09 03:17:06,4.106228e-05,2024-05-09 03:07:41.405000,1087,2024-05-09 03:22:33.406000,107,2024-05-09 03:22:57.406000,75,2024-05-09 03:07:33.405000,0,2024-05-09 03:07:33.405000,0,231.0,37.0,49.0,671.0,335.0
2024-05-09 04:44:00.000,2024-05-09 04:55:00.000,2024-05-09 04:49:19,1.7630473e-05,2024-05-09 04:54:49.075000,5375,2024-05-09 04:54:57.075000,335,2024-05-09 04:51:01.074000,83,2024-05-09 04:24:53.071000,0,2024-05-09 04:24:53.071000,0,247.0,41.0,49.0,671.0,335.0
2024-05-09 11:52:00.000,2024-05-09 12:02:00.000,2024-05-09 11:56:06,3.1871357e-05,2024-05-09 12:01:15.618000,55295,2024-05-09 12:00:59.618000,7423,2024-05-09 12:00:07.618000,863,2024-05-09 11:30:11.615000,0,2024-05-09 11:30:11.615000,0,215.0,37.0,49.0,671.0,303.0
2024-05-09 22:08:00.000,2024-05-09 22:24:00.000,2024-05-09 22:15:43,1.0166904e-05,2024-05-09 22:15:13.539000,21503,2024-05-09 22:13:53.539000,2175,2024-05-09 22:13:53.539000,543,2024-05-09 21:48:49.536000,0,2024-05-09 21:48:49.536000,0,247.0,37.0,49.0,671.0,303.0
2024-05-26 09:27:00.000,2024-05-26 09:48:00.000,2024-05-26 09:36:36,5.3549415e-06,2024-05-26 09:43:52.032000,735,2024-05-26 09:41:32.032000,91,2024-05-26 09:40:56.032000,75,2024-05-26 09:18:40.029000,0,2024-05-26 09:18:40.029000,0,247.0,37.0,49.0,671.0,303.0
2024-05-28 18:37:00.000,2024-05-28 18:49:00.000,2024-05-28 18:41:54,9.254138e-06,2024-05-28 18:25:12.516000,6911,2024-05-28 18:24:28.516000,463,2024-05-28 18:21:32.515000,83,2024-05-28 18:01:12.513000,0,2024-05-28 18:01:12.513000,0,303.0,37.0,49.0,671.0,303.0
2024-06-08 00:39:00.000,2024-06-08 00:57:00.000,2024-06-08 00:51:30,3.4154724e-05,2024-06-08 00:56:34.429000,12799,2024-06-08 00:56:38.429000,927,2024-06-08 00:50:14.429000,135,2024-06-08 00:11:26.425000,0,2024-06-08 00:11:26.425000,0,303.0,37.0,49.0,671.0,303.0
2024-06-08 08:34:00.000,2024-06-08 08:54:00.000,2024-06-08 08:45:18,1.2908839e-05,2024-06-08 08:53:41.683000,1215,2024-06-08 08:53:41.683000,107,2024-06-08 08:34:21.681000,67,2024-06-08 08:34:05.681000,0,2024-06-08 08:34:05.681000,0,303.0,37.0,49.0,671.0,303.0
2024-06-23 12:51:00.000,2024-06-23 13:11:00.000,2024-06-23 13:01:31,9.399004e-05,2024-06-23 13:10:59.719000,5375,2024-06-23 13:10:47.719000,543,2024-06-23 13:10:55.719000,91,2024-06-23 12:31:03.714000,0,2024-06-23 12:31:03.714000,0,303.0,41.0,49.0,671.0,335.0
2024-06-24 13:55:00.000,2024-06-24 14:02:00.000,2024-06-24 13:57:23,7.692319e-06,2024-06-24 13:39:03.005000,1343,2024-06-24 14:00:47.007000,135,2024-06-24 13:58:07.007000,75,2024-06-24 13:39:03.005000,0,2024-06-24 13:39:03.005000,0,303.0,41.0,49.0,671.0,335.0
2024-07-04 19:54:00.000,2024-07-04 20:13:00.000,2024-07-04 20:05:37,1.4228494e-05,2024-07-04 20:03:03.691000,55295,2024-07-04 20:02:59.691000,3711,2024-07-04 19:58:03.691000,863,2024-07-04 19:37:19.688000,0,2024-07-04 19:37:19.688000,0,247.0,41.0,49.0,671.0,303.0
2024-07-05 15:06:00.000,2024-07-05 15:17:00.000,2024-07-05 15:12:59,4.203822e-06,2024-07-05 15:11:27.873000,1855,2024-07-05 15:09:59.872000,123,2024-07-05 14:59:43.871000,83,2024-07-05 14:57:19.871000,0,2024-07-05 14:57:19.871000,0,247.0,41.0,49.0,671.0,303.0
2024-07-08 02:46:00.000,2024-07-08 02:55:00.000,2024-07-08 02:51:37,5.3923336e-06,2024-07-08 02:39:12.886000,463,2024-07-08 02:21:32.884000,83,2024-07-08 02:21:36.884000,75,2024-07-08 02:14:40.884000,0,2024-07-08 02:14:40.884000,0,303.0,41.0,49.0,671.0,303.0
2024-07-08 03:46:00.000,2024-07-08 04:02:00.000,2024-07-08 03:55:01,4.3883915e-06,2024-07-08 03:45:08.911000,863,2024-07-08 03:44:44.911000,115,2024-07-08 03:36:08.910000,75,2024-07-08 03:32:00.910000,0,2024-07-08 03:32:00.910000,0,303.0,41.0,49.0,671.0,303.0
2024-07-16 12:57:00.000,2024-07-16 13:11:00.000,2024-07-16 13:06:32,5.0856834e-06,2024-07-16 13:03:23.457000,10751,2024-07-16 13:03:27.457000,2431,2024-07-16 13:03:27.457000,735,2024-07-16 13:03:11.457000,799,2024-07-16 12:53:31.456000,367,303.0,41.0,49.0,671.0,303.0
2024-07-19 05:18:00.000,2024-07-19 05:31:00.000,2024-07-19 05:28:44,5.1890834e-06,2024-07-19 05:28:03.259000,3711,2024-07-19 05:27:55.259000,271,2024-07-19 05:17:35.258000,75,2024-07-19 05:17:31.258000,0,2024-07-19 05:17:31.258000,0,367.0,43.0,49.0,671.0,319.0
2024-07-21 12:00:00.000,2024-07-21 12:13:00.000,2024-07-21 12:08:15,4.890837e-06,2024-07-21 12:06:46.881000,3199,2024-07-21 12:01:26.880000,335,2024-07-21 12:01:06.880000,91,2024-07-21 11:25:34.876000,0,2024-07-21 11:25:34.876000,0,303.0,41.0,49.0,671.0,303.0
2024-07-22 03:27:00.000,2024-07-22 03:37:00.000,2024-07-22 03:33:48,1.4575861e-05,2024-07-22 03:14:39.812000,1215,2024-07-22 03:14:39.812000,135,2024-07-22 03:11:59.812000,75,2024-07-22 02:53:35.810000,0,2024-07-22 02:53:35.810000,0,303.0,41.0,49.0,671.0,303.0
2024-07-25 12:28:00.000,2024-07-25 12:36:00.000,2024-07-25 12:32:25,3.0784001e-06,2024-07-25 12:31:29.657000,7423,2024-07-25 12:30:29.657000,1087,2024-07-25 12:30:25.657000,367,2024-07-25 12:05:41.654000,0,2024-07-25 12:05:41.654000,0,303.0,41.0,49.0,671.0,303.0
2024-07-26 01:29:00.000,2024-07-26 01:42:00.000,2024-07-26 01:38:37,2.7902158e-06,2024-07-26 01:38:22.703000,2687,2024-07-26 01:37:14.703000,271,2024-07-26 00:59:14.699000,75,2024-07-26 00:59:02.699000,0,2024-07-26 00:59:02.699000,0,303.0,41.0,49.0,671.0,303.0
2024-07-26 08:26:00.000,2024-07-26 09:15:00.000,2024-07-26 08:50:25,4.725431e-06,2024-07-26 08:52:35.327000,2943,2024-07-26 08:51:39.327000,543,2024-07-26 08:51:39.327000,167,2024-07-26 08:04:23.321000,0,2024-07-26 08:04:23.321000,0,303.0,41.0,49.0,671.0,303.0
2024-07-29 22:09:00.000,2024-07-29 22:30:00.000,2024-07-29 22:21:55,1.0023064e-05,2024-07-29 22:14:53.814000,2687,2024-07-29 22:15:05.814000,247,2024-07-29 22:10:01.813000,75,2024-07-29 22:07:49.813000,0,2024-07-29 22:07:49.813000,0,303.0,41.0,49.0,671.0,303.0
2024-08-01 00:50:00.000,2024-08-01 01:03:00.000,2024-08-01 00:58:00,1.2917991e-05,2024-08-01 00:31:06.952000,7423,2024-08-01 00:29:54.952000,735,2024-08-01 00:45:54.953000,199,2024-08-01 00:23:54.951000,0,2024-08-01 00:23:54.951000,0,247.0,37.0,47.0,671.0,303.0
2024-08-01 01:28:00.000,2024-08-01 01:37:00.000,2024-08-01 01:33:55,8.397839e-06,2024-08-01 01:02:39.022000,2943,2024-08-01 01:02:43.022000,167,2024-08-01 01:12:11.023000,75,2024-08-01 01:02:35.022000,0,2024-08-01 01:02:35.022000,0,247.0,37.0,47.0,671.0,303.0
2024-08-02 03:53:00.000,2024-08-02 04:03:00.000,2024-08-02 03:58:26,1.1695879e-05,2024-08-02 03:57:01.925000,94207,2024-08-02 03:57:25.925000,15871,2024-08-02 03:57:01.925000,1855,2024-08-02 03:27:57.922000,0,2024-08-02 03:27:57.922000,0,367.0,41.0,53.0,671.0,335.0
2024-08-03 12:25:00.000,2024-08-03 12:33:00.000,2024-08-03 12:29:51,4.758376e-06,2024-08-03 12:24:45.571000,2175,2024-08-03 12:24:45.571000,247,2024-08-03 12:24:41.571000,107,2024-08-03 12:20:01.571000,0,2024-08-03 12:20:01.571000,0,271.0,41.0,53.0,671.0,335.0
2024-08-03 16:49:00.000,2024-08-03 16:58:00.000,2024-08-03 16:54:07,3.0108817e-05,2024-08-03 16:54:26.105000,51199,2024-08-03 16:54:02.105000,7935,2024-08-03 16:54:02.105000,1087,2024-08-03 16:12:02.100000,0,2024-08-03 16:12:02.100000,0,335.0,41.0,49.0,671.0,303.0
2024-08-04 09:35:00.000,2024-08-04 09:48:00.000,2024-08-04 09:44:32,1.2475398e-05,2024-08-04 09:41:55.966000,1215,2024-08-04 09:41:35.966000,135,2024-08-04 09:41:39.966000,75,2024-08-04 09:36:03.965000,0,2024-08-04 09:36:03.965000,0,215.0,37.0,49.0,671.0,303.0
2024-08-04 09:48:00.000,2024-08-04 10:03:00.000,2024-08-04 10:01:18,1.1859259e-05,2024-08-04 09:52:35.992000,14847,2024-08-04 09:52:31.992000,1599,2024-08-04 09:49:27.992000,303,2024-08-04 09:36:03.991000,0,2024-08-04 09:36:03.991000,0,271.0,41.0,49.0,671.0,303.0
2024-08-11 08:48:00.000,2024-08-11 08:57:00.000,2024-08-11 08:53:39,4.78007e-06,2024-08-11 08:51:29.929000,431,2024-08-11 08:34:25.927000,67,2024-08-11 08:32:05.927000,75,2024-08-11 08:31:05.927000,0,2024-08-11 08:31:05.927000,0,231.0,37.0,49.0,671.0,303.0
2024-08-17 11:22:00.000,2024-08-17 11:56:00.000,2024-08-17 11:44:04,1.1658616e-05,2024-08-17 11:36:08.850000,2175,2024-08-17 10:52:56.845000,183,2024-08-17 11:18:32.848000,83,2024-08-17 10:48:48.845000,0,2024-08-17 10:48:48.845000,0,247.0,41.0,49.0,671.0,303.0
2024-08-19 11:33:00.000,2024-08-19 11:41:00.000,2024-08-19 11:37:20,5.7975935e-06,2024-08-19 11:35:45.209000,12799,2024-08-19 11:35:25.209000,1343,2024-08-19 11:34:45.209000,399,2024-08-19 11:08:57.206000,0,2024-08-19 11:08:57.206000,0,303.0,41.0,49.0,671.0,303.0
2024-08-20 14:45:00.000,2024-08-20 14:58:00.000,2024-08-20 14:50:23,8.76617e-06,2024-08-20 14:48:54.240000,55295,2024-08-20 14:48:50.240000,4863,2024-08-20 14:47:54.240000,799,2024-08-20 14:13:02.236000,0,2024-08-20 14:13:02.236000,0,303.0,41.0,49.0,671.0,303.0
2024-08-21 05:53:00.000,2024-08-21 06:11:00.000,2024-08-21 06:02:37,1.1319458e-05,2024-08-21 05:47:05.153000,1727,2024-08-21 06:10:53.155000,231,2024-08-21 06:01:17.154000,151,2024-08-21 05:41:05.152000,0,2024-08-21 05:41:05.152000,0,303.0,41.0,49.0,671.0,303.0
2024-08-24 23:18:00.000,2024-08-24 23:32:00.000,2024-08-24 23:24:24,1.7902772e-05,2024-08-24 23:16:02.527000,2687,2024-08-24 23:29:38.529000,183,2024-08-24 23:28:50.529000,75,2024-08-24 23:16:02.527000,0,2024-08-24 23:16:02.527000,0,247.0,37.0,49.0,671.0,303.0
2024-08-30 01:08:00.000,2024-08-30 01:43:00.000,2024-08-30 01:26:11,6.61993e-06,2024-08-30 01:12:41.652000,3199,2024-08-30 01:41:45.655000,543,2024-08-30 01:41:41.655000,167,2024-08-30 01:04:09.651000,0,2024-08-30 01:04:09.651000,0,231.0,37.0,49.0,671.0,303.0
2024-08-30 15:06:00.000,2024-08-30 15:26:00.000,2024-08-30 15:17:25,5.5444884e-06,2024-08-30 14:36:12.821000,1215,2024-08-30 14:36:16.821000,99,2024-08-30 15:00:12.824000,75,2024-08-30 14:36:12.821000,0,2024-08-30 14:36:12.821000,0,231.0,37.0,49.0,671.0,303.0
2024-08-31 20:10:00.000,2024-08-31 20:31:00.000,2024-08-31 20:18:22,8.545239e-06,2024-08-31 20:25:59.755000,3967,2024-08-31 19:36:23.750000,367,2024-08-31 19:36:27.750000,183,2024-08-31 19:36:19.750000,0,2024-08-31 19:36:19.750000,0,231.0,37.0,49.0,671.0,303.0
2024-09-01 10:48:00.000,2024-09-01 11:02:00.000,2024-09-01 10:59:14,4.7918484e-06,2024-09-01 11:01:43.302000,1087,2024-09-01 11:01:43.302000,107,2024-09-01 10:45:39.300000,75,2024-09-01 10:25:43.298000,0,2024-09-01 10:25:43.298000,0,231.0,37.0,49.0,671.0,303.0
2024-09-01 11:02:00.000,2024-09-01 11:41:00.000,2024-09-01 11:23:20,8.166425e-06,2024-09-01 11:40:35.362000,4863,2024-09-01 11:40:15.362000,543,2024-09-01 11:37:55.361000,99,2024-09-01 11:04:23.358000,0,2024-09-01 11:04:23.358000,0,231.0,37.0,49.0,671.0,303.0
2024-09-05 13:00:00.000,2024-09-05 13:20:00.000,2024-09-05 13:08:16,6.2188583e-06,2024-09-05 13:04:59.496000,12799,2024-09-05 13:03:43.496000,2175,2024-09-05 13:03:35.496000,1343,2024-09-05 13:02:07.496000,0,2024-09-05 13:02:07.496000,0,247.0,41.0,49.0,671.0,303.0
2024-09-06 00:40:00.000,2024-09-06 00:54:00.000,2024-09-06 00:46:52,4.4544518e-06,2024-09-06 00:44:14.451000,8703,2024-09-06 00:43:58.451000,1471,2024-09-06 00:43:58.451000,671,2024-09-06 00:38:10.450000,0,2024-09-06 00:38:10.450000,0,215.0,37.0,49.0,671.0,303.0
2024-09-10 05:36:00.000,2024-09-10 05:56:00.000,2024-09-10 05:46:42,6.203437e-06,2024-09-10 05:10:41.047000,927,2024-09-10 05:18:29.048000,135,2024-09-10 05:44:49.051000,107,2024-09-10 05:10:37.047000,0,2024-09-10 05:10:37.047000,0,271.0,41.0,49.0,671.0,303.0
2024-09-11 11:06:00.000,2024-09-11 11:26:00.000,2024-09-11 11:17:08,4.677138e-06,2024-09-11 11:14:44.979000,51199,2024-09-11 11:14:32.979000,5375,2024-09-11 11:14:24.979000,543,2024-09-11 10:49:24.977000,0,2024-09-11 10:49:24.977000,0,271.0,41.0,49.0,671.0,303.0
2024-09-12 02:38:00.000,2024-09-12 02:48:00.000,2024-09-12 02:43:33,1.0009734e-05,2024-09-12 02:34:57.245000,3455,2024-09-12 02:34:17.245000,199,2024-09-12 02:37:21.245000,75,2024-09-12 02:17:29.243000,0,2024-09-12 02:17:29.243000,0,271.0,41.0,49.0,671.0,303.0
2024-09-12 05:15:00.000,2024-09-12 05:26:00.000,2024-09-12 05:22:29,2.3402556e-08,2024-09-12 05:21:29.984000,13823,2024-09-12 05:21:21.984000,799,2024-09-12 05:17:21.984000,115,2024-09-12 04:52:09.981000,0,2024-09-12 04:52:09.981000,0,271.0,41.0,49.0,671.0,303.0
2024-09-13 20:41:00.000,2024-09-13 20:55:00.000,2024-09-13 20:48:53,1.1437161e-05,2024-09-13 20:11:01.051000,77823,2024-09-13 20:11:05.051000,3967,2024-09-13 20:12:57.052000,247,2024-09-13 20:11:01.051000,0,2024-09-13 20:11:01.051000,0,399.0,67.0,83.0,735.0,495.0
2024-09-16 13:30:00.000,2024-09-16 14:10:00.000,2024-09-16 13:52:25,5.0719277e-06,2024-09-16 13:18:59.369000,10751,2024-09-16 13:18:59.369000,1471,2024-09-16 13:18:55.369000,271,2024-09-16 13:16:39.368000,0,2024-09-16 13:16:39.368000,0,367.0,107.0,151.0,863.0,799.0
2024-09-23 17:10:00.000,2024-09-23 17:25:00.000,2024-09-23 17:16:23,3.44982e-06,2024-09-23 16:54:43.821000,3711,2024-09-23 16:54:39.821000,215,2024-09-23 16:54:43.821000,75,2024-09-23 16:54:11.821000,0,2024-09-23 16:54:11.821000,0,367.0,107.0,151.0,863.0,799.0
2024-09-26 19:41:00.000,2024-09-26 19:54:00.000,2024-09-26 19:49:33,5.1442835e-06,2024-09-26 19:48:09.204000,47103,2024-09-26 19:44:53.203000,3199,2024-09-26 19:46:17.204000,927,2024-09-26 19:39:45.203000,0,2024-09-26 19:39:45.203000,0,367.0,107.0,151.0,863.0,799.0
2024-09-27 00:40:00.000,2024-09-27 00:59:00.000,2024-09-27 00:49:16,4.8855777e-06,2024-09-27 00:46:09.899000,38911,2024-09-27 00:46:21.899000,2687,2024-09-27 00:45:01.899000,215,2024-09-27 00:10:25.895000,0,2024-09-27 00:10:25.895000,0,367.0,107.0,151.0,863.0,799.0
2024-09-27 10:15:00.000,2024-09-27 10:48:00.000,2024-09-27 10:29:02,8.484195e-06,2024-09-27 10:23:35.046000,118783,2024-09-27 10:23:35.046000,8703,2024-09-27 10:21:11.046000,495,2024-09-27 09:50:27.042000,0,2024-09-27 09:50:27.042000,0,367.0,107.0,151.0,863.0,799.0
2024-09-28 00:17:00.000,2024-09-28 00:30:00.000,2024-09-28 00:23:05,3.4397726e-06,2024-09-28 00:27:00.650000,2943,2024-09-28 00:27:00.650000,135,2024-09-28 00:28:28.650000,53,2024-09-28 00:27:00.650000,0,2024-09-28 00:27:00.650000,0,367.0,107.0,151.0,863.0,799.0
2024-09-28 08:02:00.000,2024-09-28 08:13:00.000,2024-09-28 08:09:10,3.864356e-06,2024-09-28 07:32:21.413000,2943,2024-09-28 07:47:45.415000,303,2024-09-28 07:47:45.415000,91,2024-09-28 07:32:21.413000,0,2024-09-28 07:32:21.413000,0,367.0,107.0,151.0,863.0,799.0
2024-09-28 15:50:00.000,2024-09-28 16:06:00.000,2024-09-28 15:59:23,2.9154296e-06,2024-09-28 15:57:54.101000,8703,2024-09-28 15:57:42.101000,1727,2024-09-28 15:57:42.101000,607,2024-09-28 15:55:02.101000,0,2024-09-28 15:55:02.101000,0,367.0,107.0,151.0,863.0,799.0
2024-09-29 14:09:00.000,2024-09-29 14:31:00.000,2024-09-29 14:24:05,1.7668388e-05,2024-09-29 14:23:35.557000,188415,2024-09-29 14:17:07.556000,12799,2024-09-29 14:15:43.556000,2175,2024-09-29 13:49:43.553000,0,2024-09-29 13:49:43.553000,0,367.0,107.0,151.0,863.0,799.0
2024-09-30 01:34:00.000,2024-09-30 01:48:00.000,2024-09-30 01:43:11,3.512392e-06,2024-09-30 01:25:44.001000,14847,2024-09-30 01:25:48.001000,607,2024-09-30 01:42:56.003000,83,2024-09-30 01:25:44.001000,0,2024-09-30 01:25:44.001000,0,367.0,107.0,151.0,863.0,799.0
2024-10-01 06:53:00.000,2024-10-01 07:02:00.000,2024-10-01 07:00:24,4.025445e-06,2024-10-01 06:59:00.108000,10751,2024-10-01 06:58:20.107000,1087,2024-10-01 06:58:20.107000,231,2024-10-01 06:25:44.104000,0,2024-10-01 06:25:44.104000,0,367.0,107.0,151.0,863.0,799.0
2024-10-01 14:41:00.000,2024-10-01 14:56:00.000,2024-10-01 14:52:09,1.0551986e-05,2024-10-01 14:55:51.933000,69631,2024-10-01 14:55:51.933000,5375,2024-10-01 14:27:19.930000,543,2024-10-01 14:09:43.928000,0,2024-10-01 14:09:43.928000,0,367.0,107.0,151.0,863.0,799.0
